,stimulus,label,confidence
2181,stimuli/visualarea_localizer/lcm/object09_lcm.png,cup,0.88635731
2182,stimuli/visualarea_localizer/lcm/object09_lcm.png,wheel,0.74775624
2183,stimuli/visualarea_localizer/lcm/object09_lcm.png,product,0.72080296
2184,stimuli/visualarea_localizer/lcm/object09_lcm.png,kettle,0.60306126
2185,stimuli/visualarea_localizer/lcm/object09_lcm.png,teapot,0.59872383
2186,stimuli/visualarea_localizer/lcm/object09_lcm.png,drinkware,0.581014
2187,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,cup,0.83998227
2188,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,wheel,0.7411592
2189,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,kettle,0.71356273
2190,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,product,0.70128947
2191,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,teapot,0.63597542
2192,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,small appliance,0.61918277
2193,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,drinkware,0.56243432
2194,stimuli/visualarea_localizer/lcm/object09_lcm_mirror.png,espresso,0.54971617
2195,stimuli/visualarea_localizer/lcm/object10_lcm.png,coffee cup,0.91046786
2196,stimuli/visualarea_localizer/lcm/object10_lcm.png,cup,0.90712035
2197,stimuli/visualarea_localizer/lcm/object10_lcm.png,black and white,0.89962125
2198,stimuli/visualarea_localizer/lcm/object10_lcm.png,mug,0.83328253
2199,stimuli/visualarea_localizer/lcm/object10_lcm.png,saucer,0.81319195
2200,stimuli/visualarea_localizer/lcm/object10_lcm.png,drinkware,0.64391279
2201,stimuli/visualarea_localizer/lcm/object10_lcm.png,caffeine,0.60005724
2202,stimuli/visualarea_localizer/lcm/object10_lcm.png,tableware,0.56539804
2203,stimuli/visualarea_localizer/lcm/object10_lcm.png,ceramic,0.54470563
2204,stimuli/visualarea_localizer/lcm/object10_lcm.png,espresso,0.51059943
2205,stimuli/visualarea_localizer/lcm/object10_lcm.png,monochrome photography,0.50797635
2206,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,coffee cup,0.91148376
2207,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,cup,0.90712035
2208,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,mug,0.90345669
2209,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,black and white,0.89784449
2210,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,saucer,0.75295866
2211,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,drinkware,0.65676719
2212,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,caffeine,0.60275733
2213,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,tableware,0.58666384
2214,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,ceramic,0.55824471
2215,stimuli/visualarea_localizer/lcm/object10_lcm_mirror.png,espresso,0.51762468
2216,stimuli/visualarea_localizer/lcm/object11_lcm.png,games,0.94899982
2217,stimuli/visualarea_localizer/lcm/object11_lcm.png,sports,0.94206083
2218,stimuli/visualarea_localizer/lcm/object11_lcm.png,board game,0.93871528
2219,stimuli/visualarea_localizer/lcm/object11_lcm.png,indoor games and sports,0.93845648
2220,stimuli/visualarea_localizer/lcm/object11_lcm.png,dice,0.87035096
2221,stimuli/visualarea_localizer/lcm/object11_lcm.png,dice game,0.83166635
2222,stimuli/visualarea_localizer/lcm/object11_lcm.png,hockey protective equipment,0.74474323
2223,stimuli/visualarea_localizer/lcm/object11_lcm.png,recreation,0.72359174
2224,stimuli/visualarea_localizer/lcm/object11_lcm.png,tabletop game,0.69440973
2225,stimuli/visualarea_localizer/lcm/object11_lcm.png,eight ball,0.65944272
2226,stimuli/visualarea_localizer/lcm/object11_lcm.png,goaltender mask,0.54317385
2227,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,games,0.94874835
2228,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,sports,0.94156134
2229,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,board game,0.94005805
2230,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,indoor games and sports,0.93892539
2231,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,dice,0.87510538
2232,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,dice game,0.83150446
2233,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,hockey protective equipment,0.7599358
2234,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,recreation,0.72542179
2235,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,tabletop game,0.6955232
2236,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,eight ball,0.65944272
2237,stimuli/visualarea_localizer/lcm/object11_lcm_mirror.png,goaltender mask,0.54621893
2238,stimuli/visualarea_localizer/lcm/object12_lcm.png,automotive exterior,0.72013962
2239,stimuli/visualarea_localizer/lcm/object12_lcm.png,tap,0.61276466
2240,stimuli/visualarea_localizer/lcm/object12_lcm_mirror.png,automotive exterior,0.73195368
2241,stimuli/visualarea_localizer/lcm/object12_lcm_mirror.png,tap,0.61076349
2242,stimuli/visualarea_localizer/lcm/object13_lcm.png,product,0.70277733
2243,stimuli/visualarea_localizer/lcm/object13_lcm.png,gun barrel,0.57204449
2244,stimuli/visualarea_localizer/lcm/object13_lcm_mirror.png,arm,0.6685366
2245,stimuli/visualarea_localizer/lcm/object13_lcm_mirror.png,weapon,0.652551
2246,stimuli/visualarea_localizer/lcm/object13_lcm_mirror.png,gun barrel,0.57204449
2247,stimuli/visualarea_localizer/lcm/object14_lcm.png,cookware and bakeware,0.78806436
2248,stimuli/visualarea_localizer/lcm/object14_lcm.png,frying pan,0.58754671
2249,stimuli/visualarea_localizer/lcm/object14_lcm.png,tableware,0.54393351
2250,stimuli/visualarea_localizer/lcm/object14_lcm.png,silver,0.53471136
2251,stimuli/visualarea_localizer/lcm/object14_lcm.png,metal,0.5121358
2252,stimuli/visualarea_localizer/lcm/object14_lcm_mirror.png,cookware and bakeware,0.77097493
2253,stimuli/visualarea_localizer/lcm/object14_lcm_mirror.png,frying pan,0.60710335
2254,stimuli/visualarea_localizer/lcm/object14_lcm_mirror.png,silver,0.55648136
2255,stimuli/visualarea_localizer/lcm/object14_lcm_mirror.png,tableware,0.549321
2256,stimuli/visualarea_localizer/lcm/object14_lcm_mirror.png,metal,0.51197696
2257,stimuli/visualarea_localizer/lcm/object15_lcm.png,hair dryer,0.97228867
2258,stimuli/visualarea_localizer/lcm/object15_lcm.png,product,0.72112042
2259,stimuli/visualarea_localizer/lcm/object15_lcm_mirror.png,hair dryer,0.9674769
2260,stimuli/visualarea_localizer/lcm/object15_lcm_mirror.png,product,0.71986955
2261,stimuli/visualarea_localizer/lcm/object15_lcm_mirror.png,tap,0.50551707
2262,stimuli/visualarea_localizer/lcm/object16_lcm.png,arm,0.68513614
2263,stimuli/visualarea_localizer/lcm/object16_lcm.png,weapon,0.6269933
2264,stimuli/visualarea_localizer/lcm/object16_lcm.png,gun barrel,0.57204449
2265,stimuli/visualarea_localizer/lcm/object16_lcm.png,handle,0.5139631
2266,stimuli/visualarea_localizer/lcm/object16_lcm.png,tool,0.50012
2267,stimuli/visualarea_localizer/lcm/object16_lcm_mirror.png,arm,0.70193166
2268,stimuli/visualarea_localizer/lcm/object16_lcm_mirror.png,tool,0.50736487
2269,stimuli/visualarea_localizer/lcm/object17_lcm.png,product,0.70849615
2270,stimuli/visualarea_localizer/lcm/object17_lcm.png,tool,0.549598
2271,stimuli/visualarea_localizer/lcm/object18_lcm.png,light,0.80510968
2272,stimuli/visualarea_localizer/lcm/object18_lcm.png,light fixture,0.79102981
2273,stimuli/visualarea_localizer/lcm/object18_lcm.png,lighting,0.734762
2274,stimuli/visualarea_localizer/lcm/object18_lcm.png,lamp,0.71042669
2275,stimuli/visualarea_localizer/lcm/object18_lcm.png,sconce,0.573292
2276,stimuli/visualarea_localizer/lcm/object18_lcm.png,incandescent light bulb,0.52328926
2277,stimuli/visualarea_localizer/lcm/object18_lcm_mirror.png,light fixture,0.84076315
2278,stimuli/visualarea_localizer/lcm/object18_lcm_mirror.png,light,0.80992049
2279,stimuli/visualarea_localizer/lcm/object18_lcm_mirror.png,lighting,0.74596107
2280,stimuli/visualarea_localizer/lcm/object18_lcm_mirror.png,lamp,0.72287375
2281,stimuli/visualarea_localizer/lcm/object18_lcm_mirror.png,sconce,0.57627308
2282,stimuli/visualarea_localizer/lcm/object18_lcm_mirror.png,metal,0.5086059
2283,stimuli/visualarea_localizer/lcm/object18_lcm_mirror.png,incandescent light bulb,0.505576
2284,stimuli/visualarea_localizer/lcm/object19_lcm.png,tool,0.6108259
2285,stimuli/visualarea_localizer/lcm/object19_lcm.png,pliers,0.51962477
2286,stimuli/visualarea_localizer/lcm/object19_lcm_mirror.png,tool,0.58626753
2287,stimuli/visualarea_localizer/lcm/object19_lcm_mirror.png,pliers,0.50198072
2288,stimuli/visualarea_localizer/lcm/object19_lcm_mirror.png,silver,0.50070345
2289,stimuli/visualarea_localizer/lcm/object20_lcm.png,bottle,0.88429457
2290,stimuli/visualarea_localizer/lcm/object20_lcm.png,product,0.79793543
2291,stimuli/visualarea_localizer/lcm/object20_lcm.png,drinkware,0.749578
2292,stimuli/visualarea_localizer/lcm/object20_lcm.png,glass bottle,0.74133587
2293,stimuli/visualarea_localizer/lcm/object20_lcm.png,plastic bottle,0.64714605
2294,stimuli/visualarea_localizer/lcm/object20_lcm.png,tableware,0.55084383
2295,stimuli/visualarea_localizer/lcm/object20_lcm_mirror.png,bottle,0.8689813
2296,stimuli/visualarea_localizer/lcm/object20_lcm_mirror.png,product,0.77923077
2297,stimuli/visualarea_localizer/lcm/object20_lcm_mirror.png,glass bottle,0.73882437
2298,stimuli/visualarea_localizer/lcm/object20_lcm_mirror.png,drinkware,0.72404706
2299,stimuli/visualarea_localizer/lcm/object20_lcm_mirror.png,plastic bottle,0.61240709
2300,stimuli/visualarea_localizer/lcm/object20_lcm_mirror.png,tableware,0.52062929
2301,stimuli/visualarea_localizer/lcm/object21_lcm.png,scissors,0.90798664
2302,stimuli/visualarea_localizer/lcm/object21_lcm.png,propeller,0.62640822
2303,stimuli/visualarea_localizer/lcm/object21_lcm.png,tool,0.58698153
2304,stimuli/visualarea_localizer/lcm/object21_lcm_mirror.png,scissors,0.90494663
2305,stimuli/visualarea_localizer/lcm/object21_lcm_mirror.png,propeller,0.67013294
2306,stimuli/visualarea_localizer/lcm/object21_lcm_mirror.png,tool,0.5845148
2307,stimuli/visualarea_localizer/lcm/object23_lcm.png,black and white,0.89905041
2308,stimuli/visualarea_localizer/lcm/object23_lcm.png,light,0.81651664
2309,stimuli/visualarea_localizer/lcm/object23_lcm.png,head,0.74445695
2310,stimuli/visualarea_localizer/lcm/object23_lcm.png,lighting,0.73462164
2311,stimuli/visualarea_localizer/lcm/object23_lcm.png,product,0.71881592
2312,stimuli/visualarea_localizer/lcm/object23_lcm.png,light fixture,0.70935524
2313,stimuli/visualarea_localizer/lcm/object23_lcm.png,lamp,0.60258287
2314,stimuli/visualarea_localizer/lcm/object23_lcm.png,incandescent light bulb,0.60235608
2315,stimuli/visualarea_localizer/lcm/object23_lcm.png,illustration,0.54444873
2316,stimuli/visualarea_localizer/lcm/object23_lcm.png,monochrome photography,0.50485474
2317,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,light,0.815193
2318,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,head,0.74727005
2319,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,lighting,0.73332053
2320,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,product,0.7319718
2321,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,light fixture,0.69939584
2322,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,arm,0.67272389
2323,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,organ,0.64435536
2324,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,lamp,0.60687089
2325,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,incandescent light bulb,0.6023367
2326,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,hand,0.55033177
2327,stimuli/visualarea_localizer/lcm/object23_lcm_mirror.png,illustration,0.54198349
2328,stimuli/visualarea_localizer/lcm/object24_lcm.png,beer bottle,0.91641766
2329,stimuli/visualarea_localizer/lcm/object24_lcm.png,man made object,0.91019362
2330,stimuli/visualarea_localizer/lcm/object24_lcm.png,wine bottle,0.88580841
2331,stimuli/visualarea_localizer/lcm/object24_lcm.png,bottle,0.88345319
2332,stimuli/visualarea_localizer/lcm/object24_lcm.png,alcoholic beverage,0.85732496
2333,stimuli/visualarea_localizer/lcm/object24_lcm.png,drink,0.84715575
2334,stimuli/visualarea_localizer/lcm/object24_lcm.png,distilled beverage,0.83819461
2335,stimuli/visualarea_localizer/lcm/object24_lcm.png,drinkware,0.74848515
2336,stimuli/visualarea_localizer/lcm/object24_lcm.png,liqueur,0.72665364
2337,stimuli/visualarea_localizer/lcm/object24_lcm.png,glass bottle,0.719193
2338,stimuli/visualarea_localizer/lcm/object24_lcm.png,tableware,0.55608326
2339,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,man made object,0.90913689
2340,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,beer bottle,0.90842235
2341,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,wine bottle,0.88856709
2342,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,bottle,0.88003063
2343,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,alcoholic beverage,0.86007941
2344,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,drink,0.84166831
2345,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,distilled beverage,0.82716012
2346,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,drinkware,0.7430585
2347,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,glass bottle,0.71171194
2348,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,liqueur,0.69317061
2349,stimuli/visualarea_localizer/lcm/object24_lcm_mirror.png,tableware,0.52576965
2350,stimuli/visualarea_localizer/lcm/scene01_lcm.png,ruins,0.95183241
2351,stimuli/visualarea_localizer/lcm/scene01_lcm.png,black and white,0.9299469
2352,stimuli/visualarea_localizer/lcm/scene01_lcm.png,ancient history,0.82944083
2353,stimuli/visualarea_localizer/lcm/scene01_lcm.png,building,0.80653405
2354,stimuli/visualarea_localizer/lcm/scene01_lcm.png,wall,0.79884779
2355,stimuli/visualarea_localizer/lcm/scene01_lcm.png,rock,0.77782893
2356,stimuli/visualarea_localizer/lcm/scene01_lcm.png,monochrome photography,0.77158308
2357,stimuli/visualarea_localizer/lcm/scene01_lcm.png,monochrome,0.75365645
2358,stimuli/visualarea_localizer/lcm/scene01_lcm.png,history,0.62398839
2359,stimuli/visualarea_localizer/lcm/scene01_lcm.png,monastery,0.57009441
2360,stimuli/visualarea_localizer/lcm/scene01_lcm.png,terrain,0.53076285
2361,stimuli/visualarea_localizer/lcm/scene01_lcm.png,temple,0.52617252
2362,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,black and white,0.9312135
2363,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,ruins,0.93081105
2364,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,rock,0.86591858
2365,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,ancient history,0.7989229
2366,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,wall,0.79347259
2367,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,monochrome photography,0.78193563
2368,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,monochrome,0.76487786
2369,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,cliff,0.61339271
2370,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,terrain,0.60544819
2371,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,history,0.59144706
2372,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,monastery,0.55561507
2373,stimuli/visualarea_localizer/lcm/scene01_lcm_mirror.png,geology,0.52845567
2374,stimuli/visualarea_localizer/lcm/scene02_lcm.png,mountainous landforms,0.97561044
2375,stimuli/visualarea_localizer/lcm/scene02_lcm.png,mountain,0.94710153
2376,stimuli/visualarea_localizer/lcm/scene02_lcm.png,nature,0.93439949
2377,stimuli/visualarea_localizer/lcm/scene02_lcm.png,black and white,0.93142366
2378,stimuli/visualarea_localizer/lcm/scene02_lcm.png,geographical feature,0.89249337
2379,stimuli/visualarea_localizer/lcm/scene02_lcm.png,landform,0.89234895
2380,stimuli/visualarea_localizer/lcm/scene02_lcm.png,atmospheric phenomenon,0.88818628
2381,stimuli/visualarea_localizer/lcm/scene02_lcm.png,wilderness,0.87274724
2382,stimuli/visualarea_localizer/lcm/scene02_lcm.png,photography,0.83170074
2383,stimuli/visualarea_localizer/lcm/scene02_lcm.png,snow,0.82475662
2384,stimuli/visualarea_localizer/lcm/scene02_lcm.png,weather,0.80474395
2385,stimuli/visualarea_localizer/lcm/scene02_lcm.png,mountain range,0.795037
2386,stimuli/visualarea_localizer/lcm/scene02_lcm.png,lake,0.79383534
2387,stimuli/visualarea_localizer/lcm/scene02_lcm.png,monochrome photography,0.785927
2388,stimuli/visualarea_localizer/lcm/scene02_lcm.png,loch,0.774486
2389,stimuli/visualarea_localizer/lcm/scene02_lcm.png,monochrome,0.76412892
2390,stimuli/visualarea_localizer/lcm/scene02_lcm.png,fell,0.71645993
2391,stimuli/visualarea_localizer/lcm/scene02_lcm.png,hill,0.70485073
2392,stimuli/visualarea_localizer/lcm/scene02_lcm.png,valley,0.68090332
2393,stimuli/visualarea_localizer/lcm/scene02_lcm.png,landscape,0.67639357
2394,stimuli/visualarea_localizer/lcm/scene02_lcm.png,plateau,0.55212766
2395,stimuli/visualarea_localizer/lcm/scene02_lcm.png,mountain pass,0.53768712
2396,stimuli/visualarea_localizer/lcm/scene02_lcm.png,ridge,0.50473273
2397,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,mountainous landforms,0.97618735
2398,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,mountain,0.94758755
2399,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,nature,0.935644
2400,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,black and white,0.92953682
2401,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,atmospheric phenomenon,0.89061725
2402,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,landform,0.88915461
2403,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,geographical feature,0.885055
2404,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,wilderness,0.87645954
2405,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,photography,0.828478
2406,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,mountain range,0.81670773
2407,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,monochrome photography,0.77061456
2408,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,lake,0.76565737
2409,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,monochrome,0.7525534
2410,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,loch,0.73908174
2411,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,snow,0.73329753
2412,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,valley,0.70848984
2413,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,fell,0.70828605
2414,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,hill,0.70142025
2415,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,landscape,0.66186
2416,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,plateau,0.57109755
2417,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,ridge,0.54168636
2418,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,mountain pass,0.5324316
2419,stimuli/visualarea_localizer/lcm/scene02_lcm_mirror.png,alps,0.5025838
2420,stimuli/visualarea_localizer/lcm/scene03_lcm.png,black and white,0.94435108
2421,stimuli/visualarea_localizer/lcm/scene03_lcm.png,nature,0.94307691
2422,stimuli/visualarea_localizer/lcm/scene03_lcm.png,tree,0.91999924
2423,stimuli/visualarea_localizer/lcm/scene03_lcm.png,monochrome photography,0.87762564
2424,stimuli/visualarea_localizer/lcm/scene03_lcm.png,atmospheric phenomenon,0.8768788
2425,stimuli/visualarea_localizer/lcm/scene03_lcm.png,photography,0.84335208
2426,stimuli/visualarea_localizer/lcm/scene03_lcm.png,monochrome,0.82454228
2427,stimuli/visualarea_localizer/lcm/scene03_lcm.png,plant,0.80262065
2428,stimuli/visualarea_localizer/lcm/scene03_lcm.png,flora,0.79160279
2429,stimuli/visualarea_localizer/lcm/scene03_lcm.png,branch,0.78999639
2430,stimuli/visualarea_localizer/lcm/scene03_lcm.png,flower,0.71960306
2431,stimuli/visualarea_localizer/lcm/scene03_lcm.png,season,0.71212488
2432,stimuli/visualarea_localizer/lcm/scene03_lcm.png,woody plant,0.708328
2433,stimuli/visualarea_localizer/lcm/scene03_lcm.png,woodland,0.6628179
2434,stimuli/visualarea_localizer/lcm/scene03_lcm.png,rural area,0.66147196
2435,stimuli/visualarea_localizer/lcm/scene03_lcm.png,landscape,0.61583132
2436,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,black and white,0.94410223
2437,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,nature,0.9397825
2438,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,tree,0.92167163
2439,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,monochrome photography,0.8762899
2440,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,photography,0.84992611
2441,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,branch,0.82623982
2442,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,plant,0.82435954
2443,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,monochrome,0.81866992
2444,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,flora,0.79370505
2445,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,flower,0.77118582
2446,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,woody plant,0.7112059
2447,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,woodland,0.64161879
2448,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,spring,0.6261903
2449,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,rural area,0.62468731
2450,stimuli/visualarea_localizer/lcm/scene03_lcm_mirror.png,blossom,0.57306832
2451,stimuli/visualarea_localizer/lcm/scene04_lcm.png,habitat,0.95895249
2452,stimuli/visualarea_localizer/lcm/scene04_lcm.png,nature,0.94864947
2453,stimuli/visualarea_localizer/lcm/scene04_lcm.png,black and white,0.94184208
2454,stimuli/visualarea_localizer/lcm/scene04_lcm.png,reflection,0.93216449
2455,stimuli/visualarea_localizer/lcm/scene04_lcm.png,tree,0.92518508
2456,stimuli/visualarea_localizer/lcm/scene04_lcm.png,atmospheric phenomenon,0.88748562
2457,stimuli/visualarea_localizer/lcm/scene04_lcm.png,monochrome photography,0.8617872
2458,stimuli/visualarea_localizer/lcm/scene04_lcm.png,water,0.85296869
2459,stimuli/visualarea_localizer/lcm/scene04_lcm.png,photography,0.84184366
2460,stimuli/visualarea_localizer/lcm/scene04_lcm.png,monochrome,0.82802516
2461,stimuli/visualarea_localizer/lcm/scene04_lcm.png,plant,0.81057888
2462,stimuli/visualarea_localizer/lcm/scene04_lcm.png,river,0.78538567
2463,stimuli/visualarea_localizer/lcm/scene04_lcm.png,grass,0.76567894
2464,stimuli/visualarea_localizer/lcm/scene04_lcm.png,season,0.76499724
2465,stimuli/visualarea_localizer/lcm/scene04_lcm.png,morning,0.73528832
2466,stimuli/visualarea_localizer/lcm/scene04_lcm.png,woody plant,0.71210468
2467,stimuli/visualarea_localizer/lcm/scene04_lcm.png,winter,0.70994222
2468,stimuli/visualarea_localizer/lcm/scene04_lcm.png,leaf,0.6853869
2469,stimuli/visualarea_localizer/lcm/scene04_lcm.png,forest,0.65511012
2470,stimuli/visualarea_localizer/lcm/scene04_lcm.png,landscape,0.65336323
2471,stimuli/visualarea_localizer/lcm/scene04_lcm.png,rural area,0.640501
2472,stimuli/visualarea_localizer/lcm/scene04_lcm.png,flower,0.59185112
2473,stimuli/visualarea_localizer/lcm/scene04_lcm.png,lake,0.58696395
2474,stimuli/visualarea_localizer/lcm/scene04_lcm.png,woodland,0.55795509
2475,stimuli/visualarea_localizer/lcm/scene04_lcm.png,autumn,0.54868585
2476,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,habitat,0.96053886
2477,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,nature,0.94953668
2478,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,reflection,0.94475269
2479,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,black and white,0.94207031
2480,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,tree,0.92720968
2481,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,atmospheric phenomenon,0.88625139
2482,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,monochrome photography,0.86348015
2483,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,water,0.85870862
2484,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,photography,0.83865058
2485,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,monochrome,0.83317041
2486,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,plant,0.81428087
2487,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,river,0.79172939
2488,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,grass,0.76915473
2489,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,season,0.76517957
2490,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,winter,0.73795265
2491,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,morning,0.7221759
2492,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,woody plant,0.71306163
2493,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,leaf,0.68310314
2494,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,lake,0.66978365
2495,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,landscape,0.65785235
2496,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,rural area,0.64495194
2497,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,forest,0.64399379
2498,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,flower,0.6137929
2499,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,autumn,0.55610216
2500,stimuli/visualarea_localizer/lcm/scene04_lcm_mirror.png,pond,0.54689
2501,stimuli/visualarea_localizer/lcm/scene05_lcm.png,tower,0.95624793
2502,stimuli/visualarea_localizer/lcm/scene05_lcm.png,lighthouse,0.9551093
2503,stimuli/visualarea_localizer/lcm/scene05_lcm.png,black and white,0.93609774
2504,stimuli/visualarea_localizer/lcm/scene05_lcm.png,monochrome photography,0.82084805
2505,stimuli/visualarea_localizer/lcm/scene05_lcm.png,monochrome,0.77883089
2506,stimuli/visualarea_localizer/lcm/scene05_lcm.png,coast,0.60738844
2507,stimuli/visualarea_localizer/lcm/scene05_lcm.png,sea,0.60529888
